Notional_Amount_Local_Currency,Trade_Vendor_ID_Original,Issue_Currency,Fitch_Short_Term_Rating_Date,Broker_Commission_Amount_Local_Currency,Contract_Size,ICB_Supersector_Description,GICS_Sub_Industry_Description,GICS_Industry_Group_Code,Lag_Days,Vanguard_ID_VID,VICS_L4_Name,Original_Cost_Base_Currency,Trade_Reason,Amortization_Value_Local_Currency,Cash_Transaction_Purpose_code,Vanguard_Transaction_Code,Bloomberg_Industry_Sector_Code,Foreign_Tax__Base_Currency,Barclays_L1_Description,Security_Main_Type,Barclays_L2_Description,Barclays_L4_Description,Corporate_Action_Type,Settlement_Date,Barclays_L3_Description,State_Code,Advisor_ID,Market_Identification_Code_MIC,Amortization_Value_Base_Currency,Final_Maturity,Executing_Broker_Code,Contra_Currency,Cancelled_Indicator,GICS_Industry_Code,Par_Amount,Russell_Subsector_Description,Position_OpenClose_Indicator,Field_144A_Flag,CRD_Alloc_ID,Fitch_Short_Term_Rating_Code,Accrued_Interest_Base_Currency,Issue_Price,Parent_Contract_ID_VID,Primary_Asset_ID,Russell_Industry_Description,Order_Reference_ID,Interest_Prepaid_Gross_Settlement,Broker_Commission_Type_Code,Cash_Transaction_Purpose_Description,Clearing_House,Coupon_Rate_Type,Dated_Date,Escrowed_to_Maturity_Date,Next_Coupon_Date,Security_Short_Description,Prerefunded_Price,Corporate_Action_Factor,Bloomberg_Industry_Subgroup_Code,Commission_Rate,Ticker,Bloomberg_Industry_Group_Code,Fund_ID,Transaction_Interval_Batch_Type,Tax_Status,Original_Cost_Local_Currency,GICS_Industry_Description,Exchange_Rate_Settlement_to_Base,GainLoss_Local_Currency,CRD_Sec_ID,Sleeve_ID,Bloomberg_Industry_Subgroup_Description,Account_Type,Income_Accrual_Settlement_Currency,Corporate_Action_Type_Code,VICS_L2_Code,External_Transaction_ID,Principal_Base_Currency,Collateral_Units,Additional_Transaction_Fee_Type_2,Additional_Transaction_Fee_Type_1,Port_ID,Additional_Transaction_Fee_Type_4,FX_Purchased_Currency,Additional_Transaction_Fee_Type_3,Additional_Transaction_Fee_Type_6,SP_Short_Term_Rating,Additional_Transaction_Fee_Type_5,OCC_Options_Clearing_Corporation_ID,Russell_Subsector_Code,Price_Base_Currency,Corporate_Action_Market_Value_Local_Currency,Next_Call_Date,Percentage_Foreign_Tax,First_Coupon_Date,CINS,ICB_Supersector_Code,Security_End_Date,Investment_Type,Underlying_ID,SP_Long_Term_Rating,PutCall_Flag,Net_Settle_Amount__Base_Currency,Strategy_Code,Bloomberg_Country_of_Risk,CUSIP,Clearing_Broker_Code,CRIMS_CUSIP,Vanguard_Issuer_ID_VEI,Corporate_Action_Other_Side_Security,ICB_Subsector_Description,Russell_Industry_Code,Previous_External_ID,GICS_Sector_Description,VICS_L1_Code,Moody_Long_Term_Rating,Base_Currency,Pay_Currency_Code,Net_Settle_Amount_Settlement_Currency,PFIC_Indicator,Russell_Sector_Code,Russell_Sector_Description,Next_Rate_Change_Date,Transaction_Coupon_Rate,Foreign_Tax_Income_Currency,NAICS_Code,GainLoss_Base_Currency,Next_Call_Price,RIC_Code,Prerefunded_Type,Conversion_Ratio,Notional_Amount_Base_Currency,Long_Short_Indicator,Expiration_Date,SEDOL5,SIC_Code,Blackrock_Cusip,Blackrock_Security_Type,SEDOL3,SEDOL4,Next_Put_Date,SEDOL1,Parent_Co_ID,SEDOL2,Brokerage_Amount__Base_Currency,Corporate_Action_Subtype,Effective_Date,Corporate_Action_Sub_Type_Code,Rate_Change_Frequency,ICB_Subsector_Code,Bloomberg_Industry_Sector_Description,LoanX_ID,Option_Standard_Identifier_OPRA_ID,Bloomberg_Issuer_Industry_Code,SP_Short_Term_Rating_Date,ICB_Industry_Code,MSCI_Country_of_Risk,FIGI_ID,Universal_Swap_Identifier_USI,Country_of_Incorporation,Net_Trade_Amount__Base_Currency,Trade_Vendor_Source_Code,File_Effective_Date,Accrual_Method,Post_Reverse_Date_Time,SP_Long_Term_Rating_Date,Additional_Transaction_Fee_Amount_4,Additional_Transaction_Fee_Amount_3,Ultimate_Parent_Co_ID,Additional_Transaction_Fee_Amount_2,Blackrock_Security_Group,Additional_Transaction_Fee_Amount_1,Bloomberg_Issuer_Industry_Description,DTC_CUSIP,VICS_L3_Name,Coupon_Rate,Barclays_L4_Classification_Code,Corporate_Action_Market_Value_Base_Currency,Contract_Type,FTSE_Country_of_Risk,FX_Sold_Amount_Base_Currency,ICB_Industry_Description,Additional_Transaction_Fee_Amount_6,Additional_Transaction_Fee_Amount_5,Prerefunded_Date,Leg_Type_Code,Barclays_Level_3_Classification_Code,Issue_Date,Principal_Or_Agent_Code,Accrued_Interest_Local_Currency,Account_Name,VICS_L1_Name,Moody_Short_Term_Rating,FX_Purchased_Amount_Base_Currency,Trade_Date,Receive_Currency_Code,ICB_Sector_Code,Exchange_Code,Primary_Asset_ID_Type,Muni_Type,Bond_Payment_Frequency,Field_42_CP_Indicator,Maturity_Date,Coupon_Currency,Settlement_Currency,Percentage_Foreign_Tax_Reclaimable,Trade_Currency,Bloomberg_ISO_Country,Original_Face_Value,Barclays_Level_1_Classification_Code,Bloomberg_Security_Type,ICB_Sector_Description,Fitch_Long_Term_Rating_Code,Trade_Vendor_Source_Name,VICS_L3_Code,Net_Trade_Amount_Trade_Currency,GICS_Sub_Industry_Code,GICS_Industry_Group_Description,Exchange_Rate_Trade_to_Settlement,Transaction_Type_Description_Code,Trade_Block_ID,Moody_Short_Term_Rating_Date,Barclays_Level_2_Classification_Code,Cancel_Status,Dividend_Currency,Price,Exchange_Rate_Trade_to_Base,Illiquid_Security,Bloomberg_Industry_Group_Description,FX_Sold_Currency,Shares_Outstanding,Principal_Local_Currency,Vanguard_Cash_Type,FX_Purchased_Amount,Transaction_Type_Description,Issuer_Name,Fitch_Long_Term_Rating_Date,FX_Sold_Amount,Bloomberg_Security_Type_2,Moody_Long_Term_Rating_Date,Yield_at_Cost,Primary_Trading_Currency,Counterparty,Strike_Price,Accrued_Interest_Days,VICS_L2_Name,VICS_L4_Code,NX_Security_Type,Quantity,ISIN,Transaction_DateTime_Stamp,LEI,Cancel_Date,Bloomberg_Deal_ID,GICS_Sector_Code,Security_Long_Description
-1557.5,,USD,,,5.0,,,,,V1031412501,,,,,MARGIN,,,,,DE,,,,2022-07-11,,,AAIN,XCME,,,,,,,,,,,,,,,,V1031412501,,,,,,,,,,,SP500 MIC EMIN FUTSep22,,,,,HWAU2,,A032,EOD,,,,1.0,,,,,A,,,,85071903_2,,,,,AAIN,,,,,,,,,1.0,0.0,,,,,,,FT,V1031412501,,,-1557.5,,,,,,VEI0056022,,,,,,,,USD,USD,-1557.5,,,,,,,,,,,,,-1557.5,L,2022-09-16,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,US,-1557.5,SMARTCO,,,,,,,VEI0056022,,,,,,,,,0.0,,,,,,,,,,2021-06-18,,,AV-US Liquidity Factr ETF,,,,2022-07-11,USD,,XCME,VID,,,N/A,,,USD,,USD,,,,Physical index future.,,,SmartCo,,-1557.5,,,,MARGIN2,,,,,,1.0,1.0,,,,,,,,Margin Variation (Margin),Micro E-mini S&P 500 futures,,,,,,USD,,,,,,DE.IND,-311.5,,2022-07-11,,,132231995,,SP500 MIC EMIN FUTSep22
-2447.5,,USD,,,5.0,,,,,V1031412501,,,,,MARGIN,,,,,DE,,,,2022-07-11,,,AAIK,XCME,,,,,,,,,,,,,,,,V1031412501,,,,,,,,,,,SP500 MIC EMIN FUTSep22,,,,,HWAU2,,A033,EOD,,,,1.0,,,,,A,,,,85071904_2,,,,,AAIK,,,,,,,,,1.0,0.0,,,,,,,FT,V1031412501,,,-2447.5,,,,,,VEI0056022,,,,,,,,USD,USD,-2447.5,,,,,,,,,,,,,-2447.5,L,2022-09-16,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,US,-2447.5,SMARTCO,,,,,,,VEI0056022,,,,,,,,,0.0,,,,,,,,,,2021-06-18,,,AV-US Min Volatility ETF,,,,2022-07-11,USD,,XCME,VID,,,N/A,,,USD,,USD,,,,Physical index future.,,,SmartCo,,-2447.5,,,,MARGIN2,,,,,,1.0,1.0,,,,,,,,Margin Variation (Margin),Micro E-mini S&P 500 futures,,,,,,USD,,,,,,DE.IND,-489.5,,2022-07-11,,,132231995,,SP500 MIC EMIN FUTSep22
55625.0,,USD,,,50.0,,,,,V1031983301,,,,,MARGIN,,,,,DE,,,,2022-07-11,,,AAIZ,XCME,,,,,,,,,,,,,,,,V1031983301,,,,,,,,,,,S&P500 EMINI FUT  Sep22,,,,,ESU2,,A131,EOD,,,,1.0,,,,,A,,,,85071907_2,,,,,AAIZ,,,,,,,,,1.0,0.0,,,,,,,FT,V1031983301,,,55625.0,,,,,,VEI0005366,,,,,,,,USD,USD,55625.0,,,,,,,,,,,,,55625.0,L,2022-09-16,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,55625.0,SMARTCO,,,,,,,VEI0005366,,,,,,,,,0.0,,,,,,,,,,2021-06-07,,,ASF Equity Futures,,,,2022-07-11,USD,,XCME,VID,,,N/A,,,USD,,USD,,,,Physical index future.,,,SmartCo,,55625.0,,,,MARGIN2,,,,,,1.0,1.0,,,,,,,,Margin Variation (Margin),CME E-Mini Standard & Poor's 500 Index Future,,,,,,USD,,,,,,DE.IND,1112.5,,2022-07-11,,,,,S&P500 EMINI FUT  Sep22
0.0,,USD,,,,,,,,,,,,,,,,,,,,,,2022-07-13,,,AACU,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,9804,EOD,,,,1.0,,,,,A,,,,85076202_2,,,,,AACU,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,-232599.08,,,,,,,,,,,,,,USD,USD,-232599.08,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,-232599.08,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,Windsor II-Cash,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,ICAP,,-232599.08,,,,REDEMPTION,,,,,USD,1.0,1.0,,,,,,,,Redemption,,,,,,,USD,,,,,,CRNY,-232599.08,,2022-07-11,,,,,US Dollar
0.0,,USD,,,,,,,,,,,,,,,,,,,,,,2022-07-12,,,AAFS,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,A124,EOD,,,,1.0,,,,,A,,,,85076192_2,,,,,AAFS,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,-1174993.65,,,,,,,,,,,,,,USD,USD,-1174993.65,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,-1174993.65,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-Global Min Volatililty,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,ICAP,,-1174993.65,,,,REDEMPTION,,,,,USD,1.0,1.0,,,,,,,,Redemption,,,,,,,USD,,,,,,CRNY,-1174993.65,,2022-07-11,,,,,US Dollar
0.0,,USD,,,,,,,,,,,,,,,,,,,,,,2022-07-13,,,AAFH,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,A064,EOD,,,,1.0,,,,,A,,,,85076195_2,,,,,AAFH,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,32685.46,,,,,,,,,,,,,,USD,USD,32685.46,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,32685.46,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-Strategic Equity Fund,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,ICAP,,32685.46,,,,SUBSCRIPT,,,,,USD,1.0,1.0,,,,,,,,Subscription,,,,,,,USD,,,,,,CRNY,32685.46,,2022-07-11,,,,,US Dollar
59500.0,,EUR,,,25.0,,,,,V1032703001,,,,,MARGIN,,,,,DE,,,,2022-07-11,,,AAIZ,XEUR,,,,,,,,,,,,,,,,V1032703001,,,,,,,,,,,DAX INDEX FUTURE  Sep22,,,,,GXU2,,A131,EOD,,,,1.00835,,,,,A,,,,85071912_2,,,,,AAIZ,,,,,,,,,1.00835,0.0,,,,,,,FT,V1032703001,,,59996.825,,,,,,VEI0028806,,,,,,,,USD,EUR,59500.0,,,,,,,,,,,,,59996.825,L,2022-09-16,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,59996.825,SMARTCO,,,,,,,VEI0028806,,,,,,,,,0.0,,,,,,,,,,2021-12-19,,,ASF Equity Futures,,,,2022-07-11,EUR,,XEUR,VID,,,N/A,,,EUR,,EUR,,,,Physical index future.,,,SmartCo,,59500.0,,,,MARGIN2,,,,,,1.0,1.00835,,,,,,,,Margin Variation (Margin),Eurex DAX Index Future,,,,,,EUR,,,,,,DE.IND,2380.0,DE000C6JGF51,2022-07-11,,,,,DAX INDEX FUTURE  Sep22
0.0,,CAD,,,,,,,,,,,,,,,,,,,,,,2022-07-13,,,AAJG,,,,,,,,,,,,,,,,,CASHCAD,,,,,,,,,,,Canadian Dollar,,,,,CAD,,A253,EOD,,,,1.0,,,,,A,,,,85079231_2,,,,,AAJG,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,-311324.15,,,,,,,,,,,,,,CAD,CAD,-311324.15,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,-311324.15,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-IntGrow-Cash,,,,2022-07-11,CAD,,,CASH,,,,,CAD,CAD,,CAD,CA,,,,,,ICAP,,-311324.15,,,,REDEMPTION,,,,,CAD,1.0,1.0,,,,,,,,Redemption,,,,,,,CAD,,,,,,CRNY,-311324.15,,2022-07-11,,,,,Canadian Dollar
0.0,,USD,,,,,,,,,,,ICAP,,,,,,,,,,,2022-07-11,,,AACU,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,9804,EOD,,,,1.0,,,,,A,,,,85086793_2,,,,,AACU,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,155095.8,,,,,,,,,,,,,,USD,USD,155095.8,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,155095.8,FFS,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,Windsor II-Cash,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,FFS,,155095.8,,,,CASHDEP,,,,,USD,1.0,1.0,,,,,,,,Cash Deposit,,,,,,,USD,,,,,,CRNY,1.0,,2022-07-11,,,,,US Dollar
0.0,,USD,,,,,,,,,,,,,,,,,,,,,,2022-07-12,,,AAAX,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,9811,EOD,,,,1.0,,,,,A,,,,85076257_2,,,,,AAAX,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,-2143562.28,,,,,,,,,,,,,,USD,USD,-2143562.28,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,-2143562.28,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,Explorer-Cash,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,ICAP,,-2143562.28,,,,REDEMPTION,,,,,USD,1.0,1.0,,,,,,,,Redemption,,,,,,,USD,,,,,,CRNY,-2143562.28,,2022-07-11,,,,,US Dollar
0.0,,CHF,,,,,,,,,,,Cash Backing,,,,,,,,,,,2022-07-15,,,ABGQ,,,,JPM_FX,,,,,,,,,,,,,CASHCHF,,20220711085822UIDX_000001,,,,,,,,,Swiss Franc,,,,,CHF,,A213,EOD,,,,1.29955,,,,,A,,,,85080021_2,,,,,ABGQ,,USD,,,,,,,1.32192175325,0.0,,,,,,,CASH,,,,0.0,CSHMANAGE,,,,,,,,,,,,,CAD,CHF,0.0,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,0.0,CRD,,,,,,,,,,,,,,,,0.0,,,-132634.21106,,,,,,,,,,AV-Global Min Vol,,,132192.123343,2022-07-11,CHF,,,CASH,,,,,CHF,USD,,CHF,CH,,,,,,CRD,,0.0,,,,FXSPOT-SEL,20220711085821UIDX,,,,CHF,1.017215,1.3263421106,,,CHF,,,,101721.46,Forex - Sell Spot,,,-100000.0,,,,CHF,,,,,,CRNY,-100000.0,,2022-07-11,,,,,Swiss Franc
0.0,,USD,,9.93,,Retail,Department Stores,2550,,V2098,,,Cashflow,,,,10004,,Corporate,EQ,Industrial,Retailers,,2022-07-13,Consumer Cyclical,,AAIP,XNYS,,,JEFFALGO,,,255030,0.01,,,N,,,,0.0,,500255104,Diversified Retail,20220711083426UBAM_000002,,Broker,,,,,,,KOHLS CORP,,,70,0.004000805802,KSS,20031,A035,EOD,,,Multiline Retail,1.0,,,,Retail-Regnl Dept Store,A,,,,85081592_2,,,,SEC Fee,AAIP,,,,,,,,,29.003653,0.0,,,,,4040,,EQ,V2098,,,71975.49,CF,US,500255104,,,VEI0002467,,Apparel Retailers,815,,Consumer Discretionary,,,USD,USD,71975.49,,3,Consumer Discretionary,,,,452210,,0.0,KSS.N,,,0.0,L,,,,,,,,,2496113,,,9.93,,2022-07-11,,,40401020,"Consumer, Cyclical",,,Retail-Regnl Dept Store,,40,US,BBG000CS8H44,,US,71975.49,CRD,,,,,,,VEI0002467,,,1.65,Retail-Regnl Dept Store,,,0.0,CACF,0.0,,US,,Consumer Discretionary,,,,,CAC,,,,AV-US Multifactor Fund,,,,2022-07-11,USD,404010,XNYS,CUSIP,,,N/A,,USD,USD,,USD,US,,C,Common Stock,Retailers,,CRD,,71975.49,25503010,Retailing,,SELLL,20220711083426UBAM,,CA,,USD,29.003653,1.0,,Retail,,128461480,,,,Sell/Close Long,Kohl's Corp,,,Common Stock,,,USD,,0.0,,,,EQ.STOCK,-2482.0,US5002551043,2022-07-11,549300JF6LPRTRJ0FH50,,,25,Kohl's Corp
-24920.0,,USD,,,5.0,,,,,V1031412501,,,,,MARGIN,,,,,DE,,,,2022-07-11,,,AAJD,XCME,,,,,,,,,,,,,,,,V1031412501,,,,,,,,,,,SP500 MIC EMIN FUTSep22,,,,,HWAU2,,A252,EOD,,,,1.29955,,,,,A,,,,85071927_2,,,,,AAJD,,,,,,,,,1.29955,0.0,,,,,,,FT,V1031412501,,,-32384.786,,,,,,VEI0056022,,,,,,,,CAD,USD,-24920.0,,,,,,,,,,,,,-32384.786,L,2022-09-16,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,US,-32384.786,SMARTCO,,,,,,,VEI0056022,,,,,,,,,0.0,,,,,,,,,,2021-06-18,,,AV-Windsor US Value-Cash,,,,2022-07-11,USD,,XCME,VID,,,N/A,,,USD,,USD,,,,Physical index future.,,,SmartCo,,-24920.0,,,,MARGIN2,,,,,,1.0,1.29955,,,,,,,,Margin Variation (Margin),Micro E-mini S&P 500 futures,,,,,,USD,,,,,,DE.IND,-4984.0,,2022-07-11,,,132231995,,SP500 MIC EMIN FUTSep22
0.0,,USD,,,,,,,,,,,,,MARGIN,,,,,,,,,2022-07-11,,,AAIK,,,,,,,,,,,,,,,,,MARGINUSD,,,,,,,,,,,Synthetic Cash - MARGIN US Dollar,,,,,,,A033,EOD,,,,1.0,,,,,A,,,,85078202_2,,,,,AAIK,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,206.25,,,,,,,,,,,,,,USD,USD,206.25,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,206.25,CALYPSO,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-US Min Volatility ETF,,,,2022-07-11,USD,,,NXCASHID,,,,,USD,USD,,USD,,,,,,,Calypso,,206.25,,,,CSH2MGN,,,,,USD,1.0,1.0,,,,,,,,Margin (Transfer Cash to Margin),,,,,,,USD,,,,,,RF.CUR,206.25,,2022-07-11,,,,,Synthetic Cash - MARGIN US Dollar
0.0,,USD,,,,,,,,,,,USPO Cash W/O,,,,,,,,,,,2022-07-11,,,AAFS,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,A124,EOD,,,,1.0,,,,,A,,,,85086553_2,,,,,AAFS,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,0.01,,,,,,,,,,,,,,USD,USD,0.01,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,0.01,FFS,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-Global Min Volatililty,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,FFS,,0.01,,,,CASHDEP,,,,,USD,1.0,1.0,,,,,,,,Cash Deposit,,,,,,,USD,,,,,,CRNY,1.0,,2022-07-11,,,,,US Dollar
0.0,,USD,,1.67,,Health Care,Pharmaceuticals,3520,,V459,,,Cashflow,,,,10005,,Corporate,EQ,Industrial,Pharmaceuticals,,2022-07-13,Consumer Non-Cyclical,,ABGQ,XNYS,,,JEFFALGO,,,352020,0.1,,,N,,,,0.0,,110122108,Pharmaceuticals,20220711084257UIDX_000001,,Broker,,,,,,,BRISTOL-MYER SQB,,,126,0.003995215311,BMY,20044,A213,EOD,,,Pharmaceuticals,1.29955,,,,Medical-Drugs,A,,,,85081595_2,,,,No Fee,ABGQ,,,,,,,,,98.1080041774,0.0,,,,,2010,,EQ,V459,,,-41011.3158595,CF,US,110122108,,,VEI0038546,,Biotechnology,460,,Health Care,,,CAD,USD,-31558.09,,2,Health Care,,,,325412,,0.0,BMY.N,,,0.0,L,,,,,,,,,2126335,,,2.1702485,,2022-07-11,,,20103010,"Consumer, Non-cyclical",,,Medical-Drugs,,20,US,BBG000DQLWT2,,US,-41011.3158595,CRD,,,,,,,VEI0038546,,,0.0,Medical-Drugs,,,0.0,CADE,0.0,,US,,Health Care,,,,,CAD,,,,AV-Global Min Vol,,,,2022-07-11,USD,201030,XNYS,CUSIP,,,N/A,,USD,USD,,USD,US,,C,Common Stock,Pharmaceuticals & Biotechnology,,CRD,,-31558.09,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",,BUYL,20220711084257UIDX,,CA,,USD,75.493828,1.29955,,Pharmaceuticals,,2129064271,,,,Buy/Open Long,Bristol-Myers Squibb Co,,,Common Stock,,,USD,,0.0,,,,EQ.STOCK,418.0,US1101221083,2022-07-11,HLYYNH7UQUORYSJQCN42,,,35,Bristol-Myers Squibb Co
0.0,,USD,,,,,,,,,,,,,MARGIN,,,,,,,,,2022-07-11,,,AAIY,,,,,,,,,,,,,,,,,MARGINUSD,,,,,,,,,,,Synthetic Cash - MARGIN US Dollar,,,,,,,A251,EOD,,,,1.29955,,,,,A,,,,85078331_2,,,,,AAIY,,,,,,,,,1.29955,0.0,,,,,,,CASH,,,,1480.655288,,,,,,,,,,,,,,CAD,USD,1139.36,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,1480.655288,CALYPSO,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-Global Dividend-Cash,,,,2022-07-11,USD,,,NXCASHID,,,,,USD,USD,,USD,,,,,,,Calypso,,1139.36,,,,CSH2MGN,,,,,USD,1.0,1.29955,,,,,,,,Margin (Transfer Cash to Margin),,,,,,,USD,,,,,,RF.CUR,1139.36,,2022-07-11,,,,,Synthetic Cash - MARGIN US Dollar
0.0,,USD,,,,,,,,,,,,,,,,,,,,,,2022-07-12,,,AAFB,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,9909,EOD,,,,1.0,,,,,A,,,,85076048_2,,,,,AAFB,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,687282.22,,,,,,,,,,,,,,USD,USD,687282.22,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,687282.22,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,Equity Income-Cash,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,ICAP,,687282.22,,,,SUBSCRIPT,,,,,USD,1.0,1.0,,,,,,,,Subscription,,,,,,,USD,,,,,,CRNY,687282.22,,2022-07-11,,,,,US Dollar
0.0,,USD,,,,,,,,,,,,,MARGIN,,,,,,,,,2022-07-11,,,AAFS,,,,,,,,,,,,,,,,,MARGINUSD,,,,,,,,,,,Synthetic Cash - MARGIN US Dollar,,,,,,,A124,EOD,,,,1.0,,,,,A,,,,85078271_2,,,,,AAFS,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,14324.16,,,,,,,,,,,,,,USD,USD,14324.16,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,14324.16,CALYPSO,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-Global Min Volatililty,,,,2022-07-11,USD,,,NXCASHID,,,,,USD,USD,,USD,,,,,,,Calypso,,14324.16,,,,CSH2MGN,,,,,USD,1.0,1.0,,,,,,,,Margin (Transfer Cash to Margin),,,,,,,USD,,,,,,RF.CUR,14324.16,,2022-07-11,,,,,Synthetic Cash - MARGIN US Dollar
0.0,,USD,,,,,,,,,,,,,,,,,,,,,,2022-07-12,,,AAIP,,,,,,,,,,,,,,,,,CASHUSD,,,,,,,,,,,US Dollar,,,,,USD,,A035,EOD,,,,1.0,,,,,A,,,,85087565_2,,,,,AAIP,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,-75000.0,,,,,,,,,,,,,,USD,USD,-75000.0,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,-75000.0,ICAP,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,AV-US Multifactor Fund,,,,2022-07-11,USD,,,CASH,,,,,USD,USD,,USD,US,,,,,,ICAP,,-75000.0,,,,REDEMPTION,,,,,USD,1.0,1.0,,,,,,,,Redemption,,,,,,,USD,,,,,,CRNY,-75000.0,,2022-07-11,,,,,US Dollar
0.0,,USD,,,,,,,,,,,,,MARGIN,,,,,,,,,2022-07-11,,,AAND,,,,,,,,,,,,,,,,,MARGINUSD,,,,,,,,,,,Synthetic Cash - MARGIN US Dollar,,,,,,,0108,EOD,,,,1.0,,,,,A,,,,85078356_2,,,,,AAND,,,,,,,,,1.0,0.0,,,,,,,CASH,,,,43125.0,,,,,,,,,,,,,,USD,USD,43125.0,,,,,,,,,,,,,0.0,L,,,,,,,,,,,,,,2022-07-11,,,,,,,,,,,,,,43125.0,CALYPSO,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,VVIF Eq Inc - Cash,,,,2022-07-11,USD,,,NXCASHID,,,,,USD,USD,,USD,,,,,,,Calypso,,43125.0,,,,CSH2MGN,,,,,USD,1.0,1.0,,,,,,,,Margin (Transfer Cash to Margin),,,,,,,USD,,,,,,RF.CUR,43125.0,,2022-07-11,,,,,Synthetic Cash - MARGIN US Dollar
